Buyer ID,Source Buyer ID,Record Type,Phone Number,isolation_forest_risk,autoencoder_risk,combined_risk
3548987_platform1,3548987,platform_1,738.284.1017,49.45488495362005,43.94350078303819,46.69919286832912
3548987_platform2,3548987,platform_2,738.284.1017,53.461932297313574,46.6208890495121,50.04141067341284
9942749_platform1,9942749,platform_1,(760)564-5778x099,31.333574268160465,36.802794843994704,34.06818455607758
9942749_platform2,9942749,platform_2,(760)564-5778x099,25.59932538248404,36.07095530658957,30.835140344536804
1599184_platform1,1599184,platform_1,245-409-2860x521,85.14636790748102,77.0630044572943,81.10468618238767
1599184_platform2,1599184,platform_2,245-409-2860x521,83.6314901819058,76.87627996626912,80.25388507408746
6046893_platform1,6046893,platform_1,505.808.0735,5.2990603541741965,23.96699192868329,14.633026141428743
6046893_platform2,6046893,platform_2,505.808.0735,24.260631249247076,35.93844115166847,30.099536200457774
3478386_platform1,3478386,platform_1,7188616264,34.4250692687628,38.73629683170702,36.58068305023491
3478386_platform2,3478386,platform_2,7188616264,2.6668473677870135,28.839898807372606,15.75337308757981
9289382_platform1,9289382,platform_1,502-492-3558,97.5936634140465,85.39633779062763,91.49500060233706
9289382_platform2,9289382,platform_2,502-492-3558,97.62378026743765,81.97807493073124,89.80092759908445
7468951_platform1,7468951,platform_1,(411)254-9298x695,84.33020118058066,97.70509577159379,91.01764847608723
7468951_platform2,7468951,platform_2,(411)254-9298x695,83.63751355258402,97.77737621973256,90.7074448861583
6625328_platform1,6625328,platform_1,001-754-436-7775x9708,44.84851222744248,44.56691964823516,44.70771593783881
6625328_platform2,6625328,platform_2,001-754-436-7775x9708,42.83971810625226,45.2445488495362,44.04213347789423
4190141_platform1,4190141,platform_1,+1-734-367-4885x188,76.95157209974703,86.4413926033008,81.69648235152391
4190141_platform2,4190141,platform_2,+1-734-367-4885x188,79.86387182267197,92.52800867365377,86.19594024816287
68732100000000_platform1,68732100000000,platform_1,+1-561-685-5788x8753,70.56679918082159,76.23780267437658,73.40230092759909
68732100000000_platform2,68732100000000,platform_2,+1-561-685-5788x8753,75.88392964703048,76.6624503071919,76.2731899771112
5948575_platform1,5948575,platform_1,+1-792-798-1518x5634,91.00710757740032,78.78870015660763,84.89790386700398
5948575_platform2,5948575,platform_2,+1-792-798-1518x5634,90.98903746536561,78.8188170099988,84.90392723768221
1037468_platform1,1037468,platform_1,(556)304-9451x98327,48.79683170702325,64.38682086495604,56.59182628598964
1037468_platform2,1037468,platform_2,(556)304-9451x98327,57.45542705698109,66.61847970124082,62.036953379110955
8587551_platform1,8587551,platform_1,(226)321-6722x0590,78.72244307914708,89.01939525358391,83.8709191663655
8587551_platform2,8587551,platform_2,(226)321-6722x0590,79.78556800385496,91.45886037826769,85.62221419106132
2424575_platform1,2424575,platform_1,001-656-758-2938x5404,81.08059269967474,80.96614865678833,81.02337067823154
2424575_platform2,2424575,platform_2,001-656-758-2938x5404,82.03228526683533,80.54752439465125,81.2899048307433
3348802_platform1,3348802,platform_1,205.270.2730x3820,12.34941573304421,12.655101794964462,12.502258764004337
3348802_platform2,3348802,platform_2,205.270.2730x3820,0.796590772196121,17.699674737983376,9.248132755089749
1549922_platform1,1549922,platform_1,001-705-391-6118x6385,57.027767738826654,42.70268642332249,49.86522708107457
1549922_platform2,1549922,platform_2,001-705-391-6118x6385,56.57300325262017,43.416455848692934,49.99472955065655
6168870_platform1,6168870,platform_1,8604411834,86.57089507288278,82.16781110709553,84.36935308998915
6168870_platform2,6168870,platform_2,8604411834,88.5586073966992,82.52318997711119,85.5408986869052
6105231_platform1,6105231,platform_1,(345)471-5129x837,66.76304059751837,71.41308276111312,69.08806167931574
6105231_platform2,6105231,platform_2,(345)471-5129x837,64.89730152993616,72.10275870377063,68.5000301168534
5875127_platform1,5875127,platform_1,364.530.0632x93425,93.95253583905554,93.78086977472594,93.86670280689074
5875127_platform2,5875127,platform_2,364.530.0632x93425,92.55812552704494,90.60053005661969,91.57932779183231
4140616_platform1,4140616,platform_1,+1-953-393-8426x400,82.89663895916155,90.1819057944826,86.53927237682208
4140616_platform2,4140616,platform_2,+1-953-393-8426x400,83.05625828213469,87.2425009035056,85.14937959282014
4674713_platform1,4674713,platform_1,409-792-0220,76.68955547524394,76.84616311287796,76.76785929406094
4674713_platform2,4674713,platform_2,409-792-0220,76.26942537043729,76.99674737983375,76.63308637513552
9367388_platform1,9367388,platform_1,001-386-845-4710x884,37.659619322973136,60.13432116612456,48.89697024454885
9367388_platform2,9367388,platform_2,001-386-845-4710x884,37.18226719672329,59.188651969642216,48.18545958318275
1612557_platform1,1612557,platform_1,(939)500-5856x154,67.88037585833032,60.366220937236484,64.1232983977834
1612557_platform2,1612557,platform_2,(939)500-5856x154,64.95452355137935,56.04746416094446,60.500993856161905
4599797_platform1,4599797,platform_1,001-932-928-6520x413,10.226177568967595,29.020599927719555,19.623388748343576
4599797_platform2,4599797,platform_2,001-932-928-6520x413,24.989459101313095,31.16491988916998,28.077189495241537
2875314_platform1,2875314,platform_1,248-483-0545,53.4754848813396,39.79339838573666,46.63444163353813
2875314_platform2,2875314,platform_2,248-483-0545,53.9151909408505,39.20310805926997,46.55914950006024
6826806_platform1,6826806,platform_1,(519)419-2623x8360,77.49668714612697,84.95060836043851,81.22364775328273
6826806_platform2,6826806,platform_2,(519)419-2623x8360,77.68943500783038,90.31441994940369,84.00192747861703
6428279_platform1,6428279,platform_1,+1-267-745-3056,77.03891097458137,88.81761233586315,82.92826165522226
6428279_platform2,6428279,platform_2,+1-267-745-3056,76.84616311287796,81.44199494036863,79.1440790266233
7160367_platform1,7160367,platform_1,604-394-1069x97876,93.4857246114926,85.64028430309601,89.56300445729431
7160367_platform2,7160367,platform_2,604-394-1069x97876,93.24780146970244,84.61329960245753,88.93055053607998
8571878_platform1,8571878,platform_1,001-751-950-8003,65.80231297434044,65.6788338754367,65.74057342488857
8571878_platform2,8571878,platform_2,001-751-950-8003,65.74057342488857,66.44681363691122,66.09369353089988
2525957_platform1,2525957,platform_1,798.566.2692x339,30.770389109745818,7.164799421756415,18.967594265751117
2525957_platform2,2525957,platform_2,798.566.2692x339,30.630345741476933,6.818455607758102,18.724400674617517
7037000_platform1,7037000,platform_1,001-408-409-4914x656,45.82580411998554,55.683050234911455,50.7544271774485
7037000_platform2,7037000,platform_2,001-408-409-4914x656,49.665702927358154,58.035176484760875,53.85043970605952
7266098_platform1,7266098,platform_1,4823735188,97.68401397421998,84.56511263703167,91.12456330562583
7266098_platform2,7266098,platform_2,4823735188,98.65678833875437,86.44440428863992,92.55059631369714
9744528_platform1,9744528,platform_1,001-313-680-1548x81401,93.42549090471027,84.43259848211059,88.92904469341043
9744528_platform2,9744528,platform_2,001-313-680-1548x81401,92.94663293579087,84.84821105890856,88.89742199734971
8124881_platform1,8124881,platform_1,+1-389-278-6722x559,17.863811588965184,14.474159739790387,16.168985664377786
8124881_platform2,8124881,platform_2,+1-389-278-6722x559,27.0916154680159,8.327309962655102,17.7094627153355
6877862_platform1,6877862,platform_1,(911)760-5958x6891,80.5565594506686,78.77364172991206,79.66510059029034
6877862_platform2,6877862,platform_2,(911)760-5958x6891,88.39898807372606,96.58173714010361,92.49036260691483
1234878_platform1,1234878,platform_1,(867)797-2320x024,0.796590772196121,16.242019033851342,8.519304903023732
1234878_platform2,1234878,platform_2,(867)797-2320x024,11.598000240934828,16.184797012408144,13.891398626671485
7126454_platform1,7126454,platform_1,549.289.8365,54.36844958438742,39.02541862426214,46.69693410432478
7126454_platform2,7126454,platform_2,549.289.8365,56.58354415130707,30.37585833032165,43.479701240814364
9250913_platform1,9250913,platform_1,+1-934-442-8057,36.80731237200337,59.78195398144802,48.294633176725696
9250913_platform2,9250913,platform_2,+1-934-442-8057,40.701421515480064,61.83291169738586,51.267166606432966
7201735_platform1,7201735,platform_1,914-981-3065,57.027767738826654,42.750873388748346,49.8893205637875
7201735_platform2,7201735,platform_2,914-981-3065,53.717925551138414,44.13926033008072,48.92859294060956
9501775_platform1,9501775,platform_1,001-617-741-4221x233,46.83622455125889,43.53692326225756,45.18657390675823
9501775_platform2,9501775,platform_2,001-617-741-4221x233,47.04704252499699,43.87724370557764,45.46214311528732
7787961_platform1,7787961,platform_1,291.348.5529,96.62992410552945,94.75364413926033,95.69178412239489
7787961_platform2,7787961,platform_2,291.348.5529,96.58474882544272,95.39814480183111,95.99144681363691
4176656_platform1,4176656,platform_1,001-653-833-9029x651,31.438983255029513,4.2223828454403085,17.83068305023491
4176656_platform2,4176656,platform_2,001-653-833-9029x651,35.239730152993616,2.3822431032405738,18.810986628117096
9057295_platform1,9057295,platform_1,(257)666-6929,48.963980243344174,57.773159860257806,53.36857005180099
9057295_platform2,9057295,platform_2,(257)666-6929,41.82026261896157,54.80062643055054,48.31044452475605
8370373_platform1,8370373,platform_1,4743918477,30.725213829659076,36.55884833152632,33.6420310805927
8370373_platform2,8370373,platform_2,4743918477,30.725213829659076,36.546801590169856,33.636007709914466
6521081_platform1,6521081,platform_1,(794)521-8129,16.77056981086616,23.421876882303337,20.09622334658475
6521081_platform2,6521081,platform_2,(794)521-8129,17.19672328635104,23.551379351885316,20.37405131911818
6027924_platform1,6027924,platform_1,702.613.5582,31.333574268160465,36.85399349475967,34.09378388146007
6027924_platform2,6027924,platform_2,702.613.5582,35.19304903023732,39.19407300325262,37.193561016744965
6248276_platform1,6248276,platform_1,669.648.7788x893,96.47933983857367,89.65184917479822,93.06559450668594
6248276_platform2,6248276,platform_2,669.648.7788x893,95.69630165040357,84.99277195518611,90.34453680279483
1789926_platform1,1789926,platform_1,001-768-838-7890x34502,83.61944344054933,79.14106734128418,81.38025539091676
1789926_platform2,1789926,platform_2,001-768-838-7890x34502,85.88724250090351,84.55908926635345,85.22316588362848
1196451_platform1,1196451,platform_1,700-790-2559x05616,78.44235634260932,92.93458619443442,85.68847126852187
1196451_platform2,1196451,platform_2,700-790-2559x05616,78.05083724852427,90.7179857848452,84.38441151668474
2822371_platform1,2822371,platform_1,001-974-707-9434x441,46.04113962173232,63.74232020238525,54.891729912058786
2822371_platform2,2822371,platform_2,001-974-707-9434x441,38.23334538007469,61.00770991446814,49.620527647271416
7920946_platform1,7920946,platform_1,(318)803-8442x54146,10.060534875316227,29.22840621611854,19.644470545717382
7920946_platform2,7920946,platform_2,(318)803-8442x54146,13.551078183351404,23.81038429104927,18.680731237200337
7599701_platform1,7599701,platform_1,508.441.8587x3628,30.630345741476933,6.842549090471027,18.73644741597398
7599701_platform2,7599701,platform_2,508.441.8587x3628,30.630345741476933,6.845560775810143,18.73795325864354
8394365_platform1,8394365,platform_1,612-304-8940,66.09896398024334,73.94289844597036,70.02093121310685
8394365_platform2,8394365,platform_2,612-304-8940,66.81423924828334,74.05433080351766,70.4342850259005
5791703_platform1,5791703,platform_1,615.249.5932,46.42211781713046,50.62341886519697,48.52276834116371
5791703_platform2,5791703,platform_2,615.249.5932,49.13715215034333,46.82568365257198,47.98141790145766
5387295_platform1,5387295,platform_1,5543516100,31.238706179978315,37.01060113239369,34.124653656186
5387295_platform2,5387295,platform_2,5543516100,20.069871099867488,29.770509577159377,24.920190338513432
1663701_platform1,1663701,platform_1,001-937-546-9833x067,50.070774605469225,64.7813516443802,57.42606312492471
1663701_platform2,1663701,platform_2,001-937-546-9833x067,48.79683170702325,64.37477412359956,56.585802915311405
5028309_platform1,5028309,platform_1,6338324275,26.19714492229852,30.11384170581858,28.15549331405855
5028309_platform2,5028309,platform_2,6338324275,17.753885074087457,29.619925310203588,23.686905192145524
4402490_platform1,4402490,platform_1,(661)987-4185x195,31.011323936875073,7.06842549090471,19.03987471388989
4402490_platform2,4402490,platform_2,(661)987-4185x195,7.624081435971569,12.576797976147452,10.100439706059511
7999934_platform1,7999934,platform_1,874.682.4601,51.71364895795687,45.14215154800627,48.42790025298157
7999934_platform2,7999934,platform_2,874.682.4601,47.958077340079505,49.34044091073365,48.64925912540657
2063337_platform1,2063337,platform_1,2723545396,13.3116491988917,14.278400192747862,13.79502469581978
2063337_platform2,2063337,platform_2,2723545396,26.25286110107216,8.845319840983015,17.549090471027586
8800116_platform1,8800116,platform_1,001-654-283-3689,79.98735092157571,86.14624744006746,83.06679918082159
8800116_platform2,8800116,platform_2,001-654-283-3689,78.38814600650524,83.90555354776534,81.14684977713529
4157690_platform1,4157690,platform_1,001-706-668-6238x1277,61.935308998915794,66.79315745090952,64.36423322491265
4157690_platform2,4157690,platform_2,001-706-668-6238x1277,63.17311167329237,66.03722443079147,64.60516805204192
6790771_platform1,6790771,platform_1,705-367-5533,10.060534875316227,29.21334778942296,19.636941332369595
6790771_platform2,6790771,platform_2,705-367-5533,35.19304903023732,39.16696783520058,37.18000843271895
6158508_platform1,6158508,platform_1,218-222-0770x79780,88.60980604746416,90.660763763402,89.63528490543308
6158508_platform2,6158508,platform_2,218-222-0770x79780,90.01626310083122,89.76930490302372,89.89278400192748
4959255_platform1,4959255,platform_1,001-866-455-6251x55777,97.06360679436213,88.76942537043729,92.91651608239971
4959255_platform2,4959255,platform_2,001-866-455-6251x55777,95.79568726659438,82.22202144319961,89.008854354897
4273617_platform1,4273617,platform_1,2925301327,65.67281050475846,70.08191784122396,67.87736417299121
4273617_platform2,4273617,platform_2,2925301327,66.74195880014456,70.3770630044573,68.55951090230093
8486290_platform1,8486290,platform_1,+1-734-356-3969x016,31.146849777135284,4.418142392482833,17.782496084809058
8486290_platform2,8486290,platform_2,+1-734-356-3969x016,11.948861582941813,15.877605107818335,13.913233345380075
1120302_platform1,1120302,platform_1,284.206.6658,58.872425009035055,67.98277315986026,63.42759908444766
1120302_platform2,1120302,platform_2,284.206.6658,58.84682568365257,68.03397181062523,63.4403987471389
4083032_platform1,4083032,platform_1,9217812995,26.508854354897,36.269726538971206,31.389290446934105
4083032_platform2,4083032,platform_2,9217812995,26.508854354897,36.287796651005905,31.39832550295145
8793399_platform1,8793399,platform_1,926.707.4244x221,10.226177568967595,29.068786893145404,19.6474822310565
